label,text,tokens,clean_text
ham,ya just telling abt tht incident,"['ya', 'telling', 'abt', 'tht', 'incident']",ya telling abt tht incident
ham,yes we were outside for like 2 hours and i called my whole family to wake them up cause it started at 1 am,"['yes', 'outside', 'like', '2', 'hour', 'called', 'whole', 'family', 'wake', 'cause', 'started', '1']",yes outside like 2 hour called whole family wake cause started 1
ham,ugh just got outta class,"['ugh', 'got', 'outta', 'class']",ugh got outta class
ham,nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication it is very champlaxigating i think it is atrocious wotz ur opinion junna,"['nowadays', 'people', 'notixiquating', 'laxinorficated', 'opportunity', 'bambling', 'entropication', 'ever', 'oblisingately', 'opted', 'ur', 'book', 'masteriastering', 'amplikater', 'fidalfication', 'champlaxigating', 'think', 'atrocious', 'wotz', 'ur', 'opinion', 'junna']",nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
ham,i dont have any of your file in my bagi was in work when you called mei ll tell you if i find anything in my room,"['dont', 'file', 'bagi', 'work', 'called', 'mei', 'tell', 'find', 'anything', 'room']",dont file bagi work called mei tell find anything room
ham,no need lar jus testing e phone card dunno network not gd i thk me waiting 4 my sis 2 finish bathing so i can bathe dun disturb u liao u cleaning ur room,"['need', 'lar', 'jus', 'testing', 'e', 'phone', 'card', 'dunno', 'network', 'gd', 'thk', 'waiting', '4', 'si', '2', 'finish', 'bathing', 'bathe', 'dun', 'disturb', 'u', 'liao', 'u', 'cleaning', 'ur', 'room']",need lar jus testing e phone card dunno network gd thk waiting 4 si 2 finish bathing bathe dun disturb u liao u cleaning ur room
ham,ok ill do you right later,"['ok', 'ill', 'right', 'later']",ok ill right later
ham,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8,"['friendship', 'poem', 'dear', 'dear', 'u', 'r', 'near', 'hear', 'dont', 'get', 'fear', 'live', 'cheer', 'tear', 'u', 'r', 'always', 'dear', 'gud', 'ni8']",friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni8
ham,have your lunch and come quickly and open the door,"['lunch', 'come', 'quickly', 'open', 'door']",lunch come quickly open door
spam,not heard from u4 a while call me now am here all night with just my knickers on make me beg for it like u did last time 01223585236 xx luv nikiyu4net,"['heard', 'u4', 'call', 'night', 'knickers', 'make', 'beg', 'like', 'u', 'last', 'time', '01223585236', 'xx', 'luv', 'nikiyu4net']",heard u4 call night knickers make beg like u last time 01223585236 xx luv nikiyu4net
ham,i am back bit long cos of accident on a30 had to divert via wadebridgei had a brilliant weekend thanks speak soon lots of love,"['back', 'bit', 'long', 'co', 'accident', 'a30', 'divert', 'via', 'wadebridgei', 'brilliant', 'weekend', 'thanks', 'speak', 'soon', 'lot', 'love']",back bit long co accident a30 divert via wadebridgei brilliant weekend thanks speak soon lot love
ham,k i yan jiu liao sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb sun can go cine frm 1030 to 2 den hop to orc mrt 4 hip hop at 4,"['k', 'yan', 'jiu', 'liao', 'sat', 'go', '4', 'bugis', 'vill', 'one', 'frm', '10', '3', 'den', 'hop', 'parco', '4', 'nb', 'sun', 'go', 'cine', 'frm', '1030', '2', 'den', 'hop', 'orc', 'mrt', '4', 'hip', 'hop', '4']",k yan jiu liao sat go 4 bugis vill one frm 10 3 den hop parco 4 nb sun go cine frm 1030 2 den hop orc mrt 4 hip hop 4
spam,bloomberg message center 447797706009 why wait apply for your future httpcareers bloombergcom,"['bloomberg', 'message', 'center', '447797706009', 'wait', 'apply', 'future', 'httpcareers', 'bloombergcom']",bloomberg message center 447797706009 wait apply future httpcareers bloombergcom
ham,i am seeking a lady in the street and a freak in the sheets is that you,"['seeking', 'lady', 'street', 'freak', 'sheet']",seeking lady street freak sheet
ham,my phone,['phone'],phone
ham,haha figures well i found the piece and priscillas bowl,"['haha', 'figure', 'well', 'found', 'piece', 'priscillas', 'bowl']",haha figure well found piece priscillas bowl
ham,actually fuck that just do whatever do find an excuse to be in tampa at some point before january though,"['actually', 'fuck', 'whatever', 'find', 'excuse', 'tampa', 'point', 'january', 'though']",actually fuck whatever find excuse tampa point january though
spam,urgent we are trying to contact u todays draw shows that you have won a å£800 prize guaranteed call 09050001808 from land line claim m95 valid12hrs only,"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', 'å£800', 'prize', 'guaranteed', 'call', '09050001808', 'land', 'line', 'claim', 'm95', 'valid12hrs']",urgent trying contact u today draw show å£800 prize guaranteed call 09050001808 land line claim m95 valid12hrs
ham,yay finally lol i missed our cinema trip last week ,"['yay', 'finally', 'lol', 'missed', 'cinema', 'trip', 'last', 'week']",yay finally lol missed cinema trip last week
ham,all day working dayexcept saturday and sunday,"['day', 'working', 'dayexcept', 'saturday', 'sunday']",day working dayexcept saturday sunday
ham,aathiwhere are you dear,"['aathiwhere', 'dear']",aathiwhere dear
ham,heart is empty without love mind is empty without wisdom eyes r empty without dreams amp life is empty without frnds so alwys be in touch good night amp sweet dreams,"['heart', 'empty', 'without', 'love', 'mind', 'empty', 'without', 'wisdom', 'eye', 'r', 'empty', 'without', 'dream', 'amp', 'life', 'empty', 'without', 'frnds', 'alwys', 'touch', 'good', 'night', 'amp', 'sweet', 'dream']",heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream
ham,i think iû÷m waiting for the same bus inform me when you get there if you ever get there,"['think', 'i\x89û÷m', 'waiting', 'bus', 'inform', 'get', 'ever', 'get']",think iû÷m waiting bus inform get ever get
ham,you getting back any time soon,"['getting', 'back', 'time', 'soon']",getting back time soon
ham, hows things just a quick question,"['hows', 'thing', 'quick', 'question']",hows thing quick question
ham,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,"['night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay', 'gud', 'mrng']",night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay gud mrng
ham,i can probably come by everybodys done around  ltgt  right,"['probably', 'come', 'everybodys', 'done', 'around', 'ltgt', 'right']",probably come everybodys done around ltgt right
ham,i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  ltgt day return period ended,"['got', 'new', 'year', 'co', 'yetunde', 'said', 'wanted', 'surprise', 'didnt', 'see', 'money', 'returned', 'mid', 'january', 'ltgt', 'day', 'return', 'period', 'ended']",got new year co yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
ham,i can ask around but theres not a lot in terms of mids up here,"['ask', 'around', 'there', 'lot', 'term', 'mids']",ask around there lot term mids
ham,be sure to check your yahoo email we sent photos yesterday,"['sure', 'check', 'yahoo', 'email', 'sent', 'photo', 'yesterday']",sure check yahoo email sent photo yesterday
ham,what was she looking for,['looking'],looking
ham,wherres my boytoy  ,"['wherres', 'boytoy']",wherres boytoy
spam,do you want a new video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,"['want', 'new', 'video', 'phone750', 'anytime', 'network', 'min', '150', 'text', 'five', 'pound', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'tomorrow']",want new video phone750 anytime network min 150 text five pound per week call 08000776320 reply delivery tomorrow
ham,hello my love how goes that day  i wish your well and fine babe and hope that you find some job prospects i miss you boytoy  a teasing kiss,"['hello', 'love', 'go', 'day', 'wish', 'well', 'fine', 'babe', 'hope', 'find', 'job', 'prospect', 'miss', 'boytoy', 'teasing', 'kiss']",hello love go day wish well fine babe hope find job prospect miss boytoy teasing kiss
ham,tell my  bad character which u dnt lik in me ill try to change in  ltgt  i ll add tat 2 my new year resolution waiting for ur replybe frankgood morning,"['tell', 'bad', 'character', 'u', 'dnt', 'lik', 'ill', 'try', 'change', 'ltgt', 'add', 'tat', '2', 'new', 'year', 'resolution', 'waiting', 'ur', 'replybe', 'frankgood', 'morning']",tell bad character u dnt lik ill try change ltgt add tat 2 new year resolution waiting ur replybe frankgood morning
ham,noi got rumour that you going to buy apartment in chennai,"['noi', 'got', 'rumour', 'going', 'buy', 'apartment', 'chennai']",noi got rumour going buy apartment chennai
ham,yeah probably earlier than that,"['yeah', 'probably', 'earlier']",yeah probably earlier
ham,change windows logoff sound,"['change', 'window', 'logoff', 'sound']",change window logoff sound
ham,still i have not checked it da  ,"['still', 'checked', 'da']",still checked da
ham,im also came to room,"['im', 'also', 'came', 'room']",im also came room
ham,huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale  ,"['huh', 'got', 'lesson', '4', 'lei', 'n', 'thinkin', 'going', 'sch', 'earlier', 'n', 'tot', 'parkin', 'kent', 'vale']",huh got lesson 4 lei n thinkin going sch earlier n tot parkin kent vale
ham,ok,['ok'],ok
ham,i will reach office around  ltdecimalgt  amp my mobile have problem you cannt get my voice so call you asa ill free,"['reach', 'office', 'around', 'ltdecimalgt', 'amp', 'mobile', 'problem', 'cannt', 'get', 'voice', 'call', 'asa', 'ill', 'free']",reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
ham,cool text me when you head out,"['cool', 'text', 'head']",cool text head
spam,you are being contacted by our dating service by someone you know to find out who it is call from a land line 09050000878 pobox45w2tg150p,"['contacted', 'dating', 'service', 'someone', 'know', 'find', 'call', 'land', 'line', '09050000878', 'pobox45w2tg150p']",contacted dating service someone know find call land line 09050000878 pobox45w2tg150p
spam,wan2 win a meetgreet with westlife 4 u or a m8 they are currently on what tour 1unbreakable 2untamed 3unkempt text 12 or 3 to 83049 cost 50p std text,"['wan2', 'win', 'meetgreet', 'westlife', '4', 'u', 'm8', 'currently', 'tour', '1unbreakable', '2untamed', '3unkempt', 'text', '12', '3', '83049', 'cost', '50p', 'std', 'text']",wan2 win meetgreet westlife 4 u m8 currently tour 1unbreakable 2untamed 3unkempt text 12 3 83049 cost 50p std text
ham,happy birthday may u find ur prince charming soon n dun work too hard,"['happy', 'birthday', 'may', 'u', 'find', 'ur', 'prince', 'charming', 'soon', 'n', 'dun', 'work', 'hard']",happy birthday may u find ur prince charming soon n dun work hard
ham,oh the grand is having a bit of a party but it doesnt mention any cover charge so its probably first come first served,"['oh', 'grand', 'bit', 'party', 'doesnt', 'mention', 'cover', 'charge', 'probably', 'first', 'come', 'first', 'served']",oh grand bit party doesnt mention cover charge probably first come first served
ham,you said to me before i went back to bed that you cant sleep for anything,"['said', 'went', 'back', 'bed', 'cant', 'sleep', 'anything']",said went back bed cant sleep anything
ham,i hope you arnt pissed off but id would really like to see you tomorrow love me xxxxxxxxxxxxxx,"['hope', 'arnt', 'pissed', 'id', 'would', 'really', 'like', 'see', 'tomorrow', 'love', 'xxxxxxxxxxxxxx']",hope arnt pissed id would really like see tomorrow love xxxxxxxxxxxxxx
spam,dorothykiefercom bank of granite issues strongbuy explosive pick for our members up over 300  nasdaq symbol cdgt that is a 500 per,"['dorothykiefercom', 'bank', 'granite', 'issue', 'strongbuy', 'explosive', 'pick', 'member', '300', 'nasdaq', 'symbol', 'cdgt', '500', 'per']",dorothykiefercom bank granite issue strongbuy explosive pick member 300 nasdaq symbol cdgt 500 per
ham,says the  ltgt  year old with a man and money im down to my last  ltgt  still waiting for that check,"['say', 'ltgt', 'year', 'old', 'man', 'money', 'im', 'last', 'ltgt', 'still', 'waiting', 'check']",say ltgt year old man money im last ltgt still waiting check
ham,i will come to ur home now,"['come', 'ur', 'home']",come ur home
ham,free any day but i finish at 6 on mon n thurs,"['free', 'day', 'finish', '6', 'mon', 'n', 'thurs']",free day finish 6 mon n thurs
